Text,Review-sentiment,Review-basic-sentiment
"I use this in my camera and it worked initially, but would periodically have it create a bad image file and none of the pictures I took further in that session would remain.  I went to the camera options, reformatted the card, and it's worked perfect ever since so far with over 1000 pictures.",Strongly Positive,Positive
"This memory card is exactly as advertised.  Being Class 10 it is nice and fast.  This card has been in heavy use in my GPSr since I bought it, and I've had no issues with it.",Positive,Positive
"Hey, it's memory. Everybody needs it, and you can never have enough.And, as I'm always losing my memory, I have to keep plenty on hand and stashed away for a rainy day.",Strongly Positive,Positive
I bought this for my GoPro camera and it works amazingly. No more lag and space for 1.5h of recording in the High ress. quality (not 4k) If you have a GoPro and need a memory card. Use this one.,Strongly Positive,Positive
"I needed more space for media on my Venue, and this card works perfectly. Reads and writes very fast and holds lots of movies to watch when travelling.",Strongly Positive,Positive
"Put most of my music and Many movies on it and tons of room for more. Awesome and well priced, at the time of my purchase anyhow.",Strongly Positive,Positive
"This was a great price for this card, and they are not cheap made. Save several $$$ buying form Amazon, the local stores was a lot higher...",Strongly Positive,Positive
"Use it in Galaxy s3, note 8.0 and note 10.1. Never had a problem. I'll continue to buy these when I get new devices. Never tried a 64g one. Might.",Strongly Positive,Positive
"Using this in my galaxy note 2, works great for movies, music and apps, with no issues what so ever.",Strongly Positive,Positive
"Works on my Samsung Galaxy Note 3, but I don't really stress these kinds of things.  I have had no problems.  Have not checked it for heat or any such thing.",Positive,Positive
Phone recognized immediately and it is as fast as they claim.Picture taking used to be painfully slow. It is as fast as I am taking pictures.I put it in my Galaxy Note II.,Strongly Positive,Positive
"Worked perfect, understandable that only 59gb is usable as this is the case with all memory items I have ever dealth with.",Strongly Positive,Positive
"SanDisk is a very reliable name in storage.  This Micro SD card is no exception.  Lots of storage at a good price, this is a must for tablets and cell phones with limited on-board memory.",Strongly Positive,Positive
This was the necessary addition to the GoPro mini HD camera.  Very pleased with the service and what was advertised.  Will be a repeat customer for sure as I look forward to adding to my video & photography collection of accessories.,Strongly Positive,Positive
"This MicroSD serves the purpose in every way. If I need another, I will certainly buy another one of these.",Strongly Positive,Positive
A fantastic discount and remarkable value for a name brand product that would cost three times the amount that I paid,Strongly Positive,Positive
"I have been waiting for these microSDs to not only reach 64GB capacity, but at an affordable price.  Found it!  The package arrived early, worked as advertised, so I am a happy customer.",Strongly Positive,Positive
what can I say it's a memory card okay it is fast and compatible good quality perfect perfect perfect perfect,Strongly Positive,Positive
I have always had good luck with sandisk memory cards. This one is no exception. Fast works great in my Galaxy S4 and never a problem with any I have purchased.,Strongly Positive,Positive
"It took 6 days for me to get 2 of these cards when I made the order early in the morning-normally that'll get my product to me the next evening. Not SIX DAYS LATER!Be warned, this was the slowest shipping I've had for my Paid Prime Account since I started. If you need these cards quickly, buy from a different seller.",Strongly Negative,Negative
"this class 10 Micro SD card has worked flawlessly,  the adapter has also worked well, but the parts are so small it can sometimes be hard to handle.  worked great overall.  good performance.",Strongly Positive,Positive
"This card no longer is readable by three different phones after only six months of very light usage (very few pictures had been saved to the card), where it was never taken in or out of the phone before it showed signs of dying (thus the death was not caused by excessive handling of the card).",Strongly Negative,Negative
"Has worked fine, had no problems but I decided to move up to 64 Gig and ordered one. I moved this one to a USB drive I have.",Positive,Positive
I was able to use this microSD card with my Samsung Galaxy S3.  I just had to format it when it was in the phone.  The only reason not a 5 star is that it's not as fast as the more expensive versions.,Positive,Positive
"Got this for my phone. At first it wouldn't work, but the new version of Android was able to format the card so both my phone and computer can use it. I was able to load my sizable music collection and a bunch of books on the card, put it in my phone and use it immediately.",Strongly Positive,Positive
"As per other's instructions, I inserted it in a powered-off phone and let the phone format it (automatic, after a yes/no dialog). I removed it from the phone and copied  my old card onto it through a card reader on the PC (plus about 20 movies) and everything is working perfectly. Speeds seem outstanding; certainly, copying a 3GB HD movie I copied from my Blu-Ray disc took only a few minutes, even over USB 2.0.",Strongly Positive,Positive
Great price for the product. Class 10....good name brand. Way cheaper than at the wireless atore. With lifetime warranty. Too.,Strongly Positive,Positive
Works great and is very fast.,Strongly Positive,Positive
"I picked this SD card to add some more memory to my phone. This works great and transfers data quickly. If you are in the market for a new SD card, I highly advise you to buy this one.",Strongly Positive,Positive
